system:index,mean,name,.geo
20040726_0,14.327665328979492,Baranquilla,
20040726_1,20.564828872680664,Bogota,
20040726_2,9.013349533081055,Cali,
20040726_3,167.64051818847656,Quidbo,
20040801_0,7.982530117034912,Baranquilla,
20040801_1,7.542930603027344,Bogota,
20040801_2,3.1473307609558105,Cali,
20040801_3,98.38457489013672,Quidbo,
20040806_0,5.869834899902344,Baranquilla,
20040806_1,8.486234664916992,Bogota,
20040806_2,2.4286413192749023,Cali,
20040806_3,92.18020629882812,Quidbo,
20040811_0,3.376085042953491,Baranquilla,
20040811_1,8.318483352661133,Bogota,
20040811_2,2.630950689315796,Cali,
20040811_3,112.05471801757812,Quidbo,
20040816_0,7.20063591003418,Baranquilla,
20040816_1,9.579547882080078,Bogota,
20040816_2,4.183438301086426,Cali,
20040816_3,151.9998016357422,Quidbo,
20040821_0,12.61621379852295,Baranquilla,
20040821_1,8.611143112182617,Bogota,
20040821_2,2.3164358139038086,Cali,
20040821_3,162.15872192382812,Quidbo,
20040826_0,35.993385314941406,Baranquilla,
20040826_1,17.467477798461914,Bogota,
20040826_2,9.992645263671875,Cali,
20040826_3,129.7878875732422,Quidbo,
20040901_0,5.7231974601745605,Baranquilla,
20040901_1,9.037895202636719,Bogota,
20040901_2,15.214349746704102,Cali,
20040901_3,108.90348815917969,Quidbo,
20040906_0,22.942508697509766,Baranquilla,
20040906_1,15.392247200012207,Bogota,
20040906_2,25.878297805786133,Cali,
20040906_3,123.54722595214844,Quidbo,
20040911_0,18.935739517211914,Baranquilla,
20040911_1,5.156724452972412,Bogota,
20040911_2,4.476449012756348,Cali,
20040911_3,88.49999237060547,Quidbo,
20040916_0,21.799293518066406,Baranquilla,
20040916_1,8.815234184265137,Bogota,
20040916_2,5.186568260192871,Cali,
20040916_3,35.79140853881836,Quidbo,
20040921_0,11.555158615112305,Baranquilla,
20040921_1,9.942875862121582,Bogota,
20040921_2,8.911162376403809,Cali,
20040921_3,133.94760131835938,Quidbo,
20040926_0,32.279991149902344,Baranquilla,
20040926_1,7.835980415344238,Bogota,
20040926_2,6.769575595855713,Cali,
20040926_3,139.69920349121094,Quidbo,
20041001_0,8.85605239868164,Baranquilla,
20041001_1,10.0548677444458,Bogota,
20041001_2,25.32465934753418,Cali,
20041001_3,104.82697296142578,Quidbo,
20041006_0,6.225608825683594,Baranquilla,
20041006_1,20.845746994018555,Bogota,
20041006_2,24.134706497192383,Cali,
20041006_3,63.19219970703125,Quidbo,
20041011_0,9.505918502807617,Baranquilla,
20041011_1,7.008334636688232,Bogota,
20041011_2,13.451395988464355,Cali,
20041011_3,140.64373779296875,Quidbo,
20041016_0,34.16303634643555,Baranquilla,
20041016_1,30.479379653930664,Bogota,
20041016_2,29.914098739624023,Cali,
20041016_3,94.99363708496094,Quidbo,
20041021_0,19.15987205505371,Baranquilla,
20041021_1,32.0341796875,Bogota,
20041021_2,14.57814884185791,Cali,
20041021_3,71.02107238769531,Quidbo,
20041026_0,13.712485313415527,Baranquilla,
20041026_1,29.411333084106445,Bogota,
20041026_2,25.240215301513672,Cali,
20041026_3,170.69923400878906,Quidbo,
20041101_0,11.526864051818848,Baranquilla,
20041101_1,11.494502067565918,Bogota,
20041101_2,44.38986587524414,Cali,
20041101_3,109.25011444091797,Quidbo,
20041106_0,55.77450180053711,Baranquilla,
20041106_1,27.801984786987305,Bogota,
20041106_2,27.806060791015625,Cali,
20041106_3,36.49122619628906,Quidbo,
20041111_0,0.7811905741691589,Baranquilla,
20041111_1,20.46751594543457,Bogota,
20041111_2,20.779592514038086,Cali,
20041111_3,71.10631561279297,Quidbo,
20041116_0,8.349937438964844,Baranquilla,
20041116_1,27.10978889465332,Bogota,
20041116_2,20.122610092163086,Cali,
20041116_3,96.07899475097656,Quidbo,
20041121_0,0.7823609113693237,Baranquilla,
20041121_1,8.075418472290039,Bogota,
20041121_2,17.75979995727539,Cali,
20041121_3,141.45968627929688,Quidbo,
20041126_0,10.28732967376709,Baranquilla,
20041126_1,7.224172115325928,Bogota,
20041126_2,29.54792022705078,Cali,
20041126_3,89.3599624633789,Quidbo,
20041201_0,1.134537935256958,Baranquilla,
20041201_1,4.199012279510498,Bogota,
20041201_2,16.486881256103516,Cali,
20041201_3,132.2764434814453,Quidbo,
20041206_0,0.9950577616691589,Baranquilla,
20041206_1,7.185911655426025,Bogota,
20041206_2,17.380680084228516,Cali,
20041206_3,107.90081787109375,Quidbo,
20041211_0,2.0759105682373047,Baranquilla,
20041211_1,11.330239295959473,Bogota,
20041211_2,31.631790161132812,Cali,
20041211_3,125.10491180419922,Quidbo,
20041216_0,1.1561013460159302,Baranquilla,
20041216_1,9.226011276245117,Bogota,
20041216_2,9.581570625305176,Cali,
20041216_3,90.66417694091797,Quidbo,
20041221_0,1.2684661149978638,Baranquilla,
20041221_1,3.0536770820617676,Bogota,
20041221_2,5.573241710662842,Cali,
20041221_3,92.69204711914062,Quidbo,
20041226_0,1.8302162885665894,Baranquilla,
20041226_1,4.012817859649658,Bogota,
20041226_2,6.65244197845459,Cali,
20041226_3,65.82966613769531,Quidbo,
20050101_0,0.6171074509620667,Baranquilla,
20050101_1,4.719975471496582,Bogota,
20050101_2,6.578544616699219,Cali,
20050101_3,152.03579711914062,Quidbo,
20050106_0,0.4433641731739044,Baranquilla,
20050106_1,4.500991344451904,Bogota,
20050106_2,15.83163833618164,Cali,
20050106_3,111.42092895507812,Quidbo,
20050111_0,0.36963796615600586,Baranquilla,
20050111_1,5.8407697677612305,Bogota,
20050111_2,29.146909713745117,Cali,
20050111_3,85.63201141357422,Quidbo,
20050116_0,0.3460348844528198,Baranquilla,
20050116_1,4.062952995300293,Bogota,
20050116_2,10.573010444641113,Cali,
20050116_3,44.24415969848633,Quidbo,
20050121_0,1.1583259105682373,Baranquilla,
20050121_1,3.246454954147339,Bogota,
20050121_2,7.602967739105225,Cali,
20050121_3,114.14791870117188,Quidbo,
20050126_0,0.2968890070915222,Baranquilla,
20050126_1,6.261972427368164,Bogota,
20050126_2,10.836859703063965,Cali,
20050126_3,150.82852172851562,Quidbo,
20050201_0,0.24268898367881775,Baranquilla,
20050201_1,6.033730983734131,Bogota,
20050201_2,2.9701361656188965,Cali,
20050201_3,100.26627349853516,Quidbo,
20050206_0,0.18405163288116455,Baranquilla,
20050206_1,8.47920036315918,Bogota,
20050206_2,8.684293746948242,Cali,
20050206_3,140.64132690429688,Quidbo,
20050211_0,0.15947392582893372,Baranquilla,
20050211_1,21.138051986694336,Bogota,
20050211_2,23.998308181762695,Cali,
20050211_3,79.29989624023438,Quidbo,
20050216_0,0.38931626081466675,Baranquilla,
20050216_1,7.049627304077148,Bogota,
20050216_2,2.953918695449829,Cali,
20050216_3,65.4675064086914,Quidbo,
20050221_0,0.23629173636436462,Baranquilla,
20050221_1,2.854185104370117,Bogota,
20050221_2,2.327310085296631,Cali,
20050221_3,59.89280700683594,Quidbo,
20050226_0,0.20234499871730804,Baranquilla,
20050226_1,2.1950511932373047,Bogota,
20050226_2,2.7820684909820557,Cali,
20050226_3,30.71640396118164,Quidbo,
20050301_0,0.421289324760437,Baranquilla,
20050301_1,7.719865798950195,Bogota,
20050301_2,14.254398345947266,Cali,
20050301_3,104.4247055053711,Quidbo,
20050306_0,0.4614812731742859,Baranquilla,
20050306_1,7.917207717895508,Bogota,
20050306_2,27.442291259765625,Cali,
20050306_3,115.89105987548828,Quidbo,
20050311_0,0.44016721844673157,Baranquilla,
20050311_1,1.816442847251892,Bogota,
20050311_2,4.481383800506592,Cali,
20050311_3,43.22251510620117,Quidbo,
20050316_0,0.4031539559364319,Baranquilla,
20050316_1,5.669703960418701,Bogota,
20050316_2,33.118404388427734,Cali,
20050316_3,116.39202117919922,Quidbo,
20050321_0,1.7416282892227173,Baranquilla,
20050321_1,9.871292114257812,Bogota,
20050321_2,3.40639328956604,Cali,
20050321_3,106.79969024658203,Quidbo,
20050326_0,0.65428626537323,Baranquilla,
20050326_1,8.84874153137207,Bogota,
20050326_2,25.053638458251953,Cali,
20050326_3,147.8853759765625,Quidbo,
20050401_0,3.4409372806549072,Baranquilla,
20050401_1,11.414714813232422,Bogota,
20050401_2,21.82282066345215,Cali,
20050401_3,210.51229858398438,Quidbo,
20050406_0,7.753411293029785,Baranquilla,
20050406_1,10.516300201416016,Bogota,
20050406_2,37.82210922241211,Cali,
20050406_3,212.5424041748047,Quidbo,
20050411_0,4.163835525512695,Baranquilla,
20050411_1,15.941472053527832,Bogota,
20050411_2,10.420940399169922,Cali,
20050411_3,88.29827880859375,Quidbo,
20050416_0,6.072439193725586,Baranquilla,
20050416_1,19.205018997192383,Bogota,
20050416_2,16.409847259521484,Cali,
20050416_3,151.08558654785156,Quidbo,
20050421_0,0.5926814079284668,Baranquilla,
20050421_1,46.19243621826172,Bogota,
20050421_2,37.87068176269531,Cali,
20050421_3,87.88605499267578,Quidbo,
20050426_0,2.8362064361572266,Baranquilla,
20050426_1,11.751200675964355,Bogota,
20050426_2,14.078327178955078,Cali,
20050426_3,182.67564392089844,Quidbo,
20050501_0,5.9790940284729,Baranquilla,
20050501_1,37.416290283203125,Bogota,
20050501_2,34.25525665283203,Cali,
20050501_3,102.17414093017578,Quidbo,
20050506_0,17.272846221923828,Baranquilla,
20050506_1,8.565099716186523,Bogota,
20050506_2,18.67937660217285,Cali,
20050506_3,114.21842193603516,Quidbo,
20050511_0,16.497724533081055,Baranquilla,
20050511_1,16.441818237304688,Bogota,
20050511_2,67.2574691772461,Cali,
20050511_3,150.65476989746094,Quidbo,
20050516_0,25.315807342529297,Baranquilla,
20050516_1,24.261735916137695,Bogota,
20050516_2,19.066932678222656,Cali,
20050516_3,63.52710723876953,Quidbo,
20050521_0,11.148174285888672,Baranquilla,
20050521_1,45.157371520996094,Bogota,
20050521_2,21.679550170898438,Cali,
20050521_3,76.29966735839844,Quidbo,
20050526_0,4.690110683441162,Baranquilla,
20050526_1,19.47220802307129,Bogota,
20050526_2,20.6055850982666,Cali,
20050526_3,165.73931884765625,Quidbo,
20050601_0,5.642009258270264,Baranquilla,
20050601_1,12.590011596679688,Bogota,
20050601_2,17.051977157592773,Cali,
20050601_3,102.57925415039062,Quidbo,
20050606_0,22.74267578125,Baranquilla,
20050606_1,14.352851867675781,Bogota,
20050606_2,19.172245025634766,Cali,
20050606_3,119.497314453125,Quidbo,
20050611_0,33.44891357421875,Baranquilla,
20050611_1,11.340914726257324,Bogota,
20050611_2,8.212935447692871,Cali,
20050611_3,99.31700134277344,Quidbo,
20050616_0,5.237341403961182,Baranquilla,
20050616_1,6.498125076293945,Bogota,
20050616_2,7.8751020431518555,Cali,
20050616_3,123.39891052246094,Quidbo,
20050621_0,44.35170364379883,Baranquilla,
20050621_1,5.312669277191162,Bogota,
20050621_2,7.895533561706543,Cali,
20050621_3,156.7069091796875,Quidbo,
20050626_0,23.132776260375977,Baranquilla,
20050626_1,10.172800064086914,Bogota,
20050626_2,8.546212196350098,Cali,
20050626_3,111.11136627197266,Quidbo,
20050701_0,2.6117379665374756,Baranquilla,
20050701_1,8.761207580566406,Bogota,
20050701_2,13.414700508117676,Cali,
20050701_3,103.32395935058594,Quidbo,
20050706_0,10.99447250366211,Baranquilla,
20050706_1,5.724682807922363,Bogota,
20050706_2,6.812602996826172,Cali,
20050706_3,56.840152740478516,Quidbo,
20050711_0,47.119468688964844,Baranquilla,
20050711_1,11.035290718078613,Bogota,
20050711_2,6.573953628540039,Cali,
20050711_3,152.2726287841797,Quidbo,
20050716_0,16.279090881347656,Baranquilla,
20050716_1,17.316604614257812,Bogota,
20050716_2,9.45427417755127,Cali,
20050716_3,147.21275329589844,Quidbo,
20050721_0,4.735496520996094,Baranquilla,
20050721_1,7.335236072540283,Bogota,
20050721_2,5.756285667419434,Cali,
20050721_3,108.19668579101562,Quidbo,
20050726_0,1.0998903512954712,Baranquilla,
20050726_1,6.474652290344238,Bogota,
20050726_2,5.227315902709961,Cali,
20050726_3,134.47019958496094,Quidbo,
20050801_0,5.840034008026123,Baranquilla,
20050801_1,5.892420768737793,Bogota,
20050801_2,4.514603137969971,Cali,
20050801_3,128.2227325439453,Quidbo,
20050806_0,1.459897518157959,Baranquilla,
20050806_1,7.367265701293945,Bogota,
20050806_2,5.815436363220215,Cali,
20050806_3,103.4383544921875,Quidbo,
20050811_0,22.0460147857666,Baranquilla,
20050811_1,9.80867862701416,Bogota,
20050811_2,10.347695350646973,Cali,
20050811_3,190.60560607910156,Quidbo,
20050816_0,12.19752025604248,Baranquilla,
20050816_1,12.885435104370117,Bogota,
20050816_2,6.770956993103027,Cali,
20050816_3,113.37135314941406,Quidbo,
20050821_0,30.648929595947266,Baranquilla,
20050821_1,12.161277770996094,Bogota,
20050821_2,16.58376693725586,Cali,
20050821_3,85.17779541015625,Quidbo,
20050826_0,30.970298767089844,Baranquilla,
20050826_1,10.027641296386719,Bogota,
20050826_2,7.69579553604126,Cali,
20050826_3,135.01136779785156,Quidbo,
20050901_0,15.811638832092285,Baranquilla,
20050901_1,8.04829216003418,Bogota,
20050901_2,7.944738388061523,Cali,
20050901_3,114.28865051269531,Quidbo,
20050906_0,5.117340564727783,Baranquilla,
20050906_1,6.239120006561279,Bogota,
20050906_2,2.461577892303467,Cali,
20050906_3,95.02557373046875,Quidbo,
20050911_0,9.723578453063965,Baranquilla,
20050911_1,8.77634048461914,Bogota,
20050911_2,2.1214613914489746,Cali,
20050911_3,86.26469421386719,Quidbo,
20050916_0,22.719345092773438,Baranquilla,
20050916_1,1.9707958698272705,Bogota,
20050916_2,5.780834674835205,Cali,
20050916_3,150.9349822998047,Quidbo,
20050921_0,24.771474838256836,Baranquilla,
20050921_1,20.586196899414062,Bogota,
20050921_2,24.587779998779297,Cali,
20050921_3,153.3309326171875,Quidbo,
20050926_0,6.756504535675049,Baranquilla,
20050926_1,16.92563819885254,Bogota,
20050926_2,17.111282348632812,Cali,
20050926_3,90.62834167480469,Quidbo,
20051001_0,26.427167892456055,Baranquilla,
20051001_1,10.168486595153809,Bogota,
20051001_2,10.832602500915527,Cali,
20051001_3,82.64032745361328,Quidbo,
20051006_0,20.24205780029297,Baranquilla,
20051006_1,32.978759765625,Bogota,
20051006_2,26.508081436157227,Cali,
20051006_3,85.37997436523438,Quidbo,
20051011_0,19.780399322509766,Baranquilla,
20051011_1,32.2796745300293,Bogota,
20051011_2,27.586170196533203,Cali,
20051011_3,57.527549743652344,Quidbo,
20051016_0,19.545095443725586,Baranquilla,
20051016_1,6.8473639488220215,Bogota,
20051016_2,16.031291961669922,Cali,
20051016_3,119.14511108398438,Quidbo,
20051021_0,24.79000473022461,Baranquilla,
20051021_1,31.395294189453125,Bogota,
20051021_2,28.20368194580078,Cali,
20051021_3,76.56016540527344,Quidbo,
20051026_0,31.92688751220703,Baranquilla,
20051026_1,27.58311653137207,Bogota,
20051026_2,11.376431465148926,Cali,
20051026_3,184.66783142089844,Quidbo,
20051101_0,34.464473724365234,Baranquilla,
20051101_1,8.031659126281738,Bogota,
20051101_2,13.367042541503906,Cali,
20051101_3,101.22777557373047,Quidbo,
20051106_0,13.350369453430176,Baranquilla,
20051106_1,18.15581512451172,Bogota,
20051106_2,39.41926193237305,Cali,
20051106_3,164.7232208251953,Quidbo,
20051111_0,90.23347473144531,Baranquilla,
20051111_1,28.532367706298828,Bogota,
20051111_2,40.51799011230469,Cali,
20051111_3,46.69779586791992,Quidbo,
20051116_0,12.797160148620605,Baranquilla,
20051116_1,14.631922721862793,Bogota,
20051116_2,13.893936157226562,Cali,
20051116_3,91.2234115600586,Quidbo,
20051121_0,24.715614318847656,Baranquilla,
20051121_1,27.671432495117188,Bogota,
20051121_2,45.524417877197266,Cali,
20051121_3,104.08197784423828,Quidbo,
20051126_0,0.8284211158752441,Baranquilla,
20051126_1,8.429381370544434,Bogota,
20051126_2,6.3005757331848145,Cali,
20051126_3,74.10907745361328,Quidbo,
20051201_0,0.8999389410018921,Baranquilla,
20051201_1,9.707316398620605,Bogota,
20051201_2,30.052595138549805,Cali,
20051201_3,48.96843719482422,Quidbo,
20051206_0,0.7999224662780762,Baranquilla,
20051206_1,8.462077140808105,Bogota,
20051206_2,11.330124855041504,Cali,
20051206_3,44.8713493347168,Quidbo,
20051211_0,1.06034255027771,Baranquilla,
20051211_1,12.964407920837402,Bogota,
20051211_2,24.253047943115234,Cali,
20051211_3,126.82674407958984,Quidbo,
20051216_0,0.9032295942306519,Baranquilla,
20051216_1,7.221834659576416,Bogota,
20051216_2,32.91839599609375,Cali,
20051216_3,111.5007095336914,Quidbo,
20051221_0,1.0613350868225098,Baranquilla,
20051221_1,4.053773880004883,Bogota,
20051221_2,36.83634948730469,Cali,
20051221_3,140.04922485351562,Quidbo,
20051226_0,1.7038447856903076,Baranquilla,
20051226_1,4.224289417266846,Bogota,
20051226_2,7.329926490783691,Cali,
20051226_3,54.20947265625,Quidbo,
20060101_0,2.0209009647369385,Baranquilla,
20060101_1,13.817577362060547,Bogota,
20060101_2,12.624578475952148,Cali,
20060101_3,62.913063049316406,Quidbo,
20060106_0,2.712411880493164,Baranquilla,
20060106_1,18.121150970458984,Bogota,
20060106_2,9.478290557861328,Cali,
20060106_3,132.47274780273438,Quidbo,
20060111_0,0.5019591450691223,Baranquilla,
20060111_1,9.67557430267334,Bogota,
20060111_2,30.155853271484375,Cali,
20060111_3,133.03309631347656,Quidbo,
20060116_0,0.4366031587123871,Baranquilla,
20060116_1,2.0367209911346436,Bogota,
20060116_2,13.098297119140625,Cali,
20060116_3,166.33096313476562,Quidbo,
20060121_0,0.428769588470459,Baranquilla,
20060121_1,2.2858870029449463,Bogota,
20060121_2,10.403997421264648,Cali,
20060121_3,61.239898681640625,Quidbo,
20060126_0,0.6713352203369141,Baranquilla,
20060126_1,7.1117095947265625,Bogota,
20060126_2,33.173194885253906,Cali,
20060126_3,201.7265167236328,Quidbo,
20060201_0,0.9572535753250122,Baranquilla,
20060201_1,5.295896053314209,Bogota,
20060201_2,32.96763610839844,Cali,
20060201_3,182.56922912597656,Quidbo,
20060206_0,0.2365054339170456,Baranquilla,
20060206_1,11.936792373657227,Bogota,
20060206_2,6.895718574523926,Cali,
20060206_3,43.212623596191406,Quidbo,
20060211_0,0.20492330193519592,Baranquilla,
20060211_1,2.573486089706421,Bogota,
20060211_2,4.803443431854248,Cali,
20060211_3,50.85005187988281,Quidbo,
20060216_0,0.22564740478992462,Baranquilla,
20060216_1,8.709582328796387,Bogota,
20060216_2,5.480099678039551,Cali,
20060216_3,19.57054328918457,Quidbo,
20060221_0,0.3036339581012726,Baranquilla,
20060221_1,3.7126529216766357,Bogota,
20060221_2,5.859355926513672,Cali,
20060221_3,236.60598754882812,Quidbo,
20060226_0,0.26001229882240295,Baranquilla,
20060226_1,3.762235403060913,Bogota,
20060226_2,7.959372043609619,Cali,
20060226_3,77.90106964111328,Quidbo,
20060301_0,1.1494265794754028,Baranquilla,
20060301_1,8.940845489501953,Bogota,
20060301_2,9.772086143493652,Cali,
20060301_3,167.58233642578125,Quidbo,
20060306_0,1.4707131385803223,Baranquilla,
20060306_1,33.191184997558594,Bogota,
20060306_2,54.81339645385742,Cali,
20060306_3,143.119140625,Quidbo,
20060311_0,0.4022796154022217,Baranquilla,
20060311_1,9.213785171508789,Bogota,
20060311_2,13.506815910339355,Cali,
20060311_3,69.64807891845703,Quidbo,
20060316_0,0.33194872736930847,Baranquilla,
20060316_1,19.542709350585938,Bogota,
20060316_2,26.437149047851562,Cali,
20060316_3,87.26786804199219,Quidbo,
20060321_0,3.091214179992676,Baranquilla,
20060321_1,28.724288940429688,Bogota,
20060321_2,46.10142135620117,Cali,
20060321_3,146.0781707763672,Quidbo,
20060326_0,2.0502889156341553,Baranquilla,
20060326_1,14.727364540100098,Bogota,
20060326_2,15.861053466796875,Cali,
20060326_3,160.3592071533203,Quidbo,
20060401_0,1.0045579671859741,Baranquilla,
20060401_1,25.87019920349121,Bogota,
20060401_2,42.68778991699219,Cali,
20060401_3,62.88182067871094,Quidbo,
20060406_0,5.423551559448242,Baranquilla,
20060406_1,26.9478816986084,Bogota,
20060406_2,19.10285758972168,Cali,
20060406_3,134.69003295898438,Quidbo,
20060411_0,0.9886430501937866,Baranquilla,
20060411_1,39.85270690917969,Bogota,
20060411_2,43.62724685668945,Cali,
20060411_3,75.60272979736328,Quidbo,
20060416_0,8.685097694396973,Baranquilla,
20060416_1,19.21749496459961,Bogota,
20060416_2,15.44117546081543,Cali,
20060416_3,97.68172454833984,Quidbo,
20060421_0,1.7138104438781738,Baranquilla,
20060421_1,8.125901222229004,Bogota,
20060421_2,41.63697052001953,Cali,
20060421_3,151.5970458984375,Quidbo,
20060426_0,12.998879432678223,Baranquilla,
20060426_1,27.248037338256836,Bogota,
20060426_2,21.073570251464844,Cali,
20060426_3,51.9737548828125,Quidbo,
20060501_0,13.737494468688965,Baranquilla,
20060501_1,34.993045806884766,Bogota,
20060501_2,33.88161849975586,Cali,
20060501_3,102.38329315185547,Quidbo,
20060506_0,46.88202667236328,Baranquilla,
20060506_1,35.8505973815918,Bogota,
20060506_2,39.273658752441406,Cali,
20060506_3,126.8018798828125,Quidbo,
20060511_0,4.999495029449463,Baranquilla,
20060511_1,12.833898544311523,Bogota,
20060511_2,15.911269187927246,Cali,
20060511_3,102.15225982666016,Quidbo,
20060516_0,15.949252128601074,Baranquilla,
20060516_1,16.721084594726562,Bogota,
20060516_2,24.759777069091797,Cali,
20060516_3,157.1084747314453,Quidbo,
20060521_0,3.315652370452881,Baranquilla,
20060521_1,9.197775840759277,Bogota,
20060521_2,9.67458724975586,Cali,
20060521_3,135.85459899902344,Quidbo,
20060526_0,7.788379669189453,Baranquilla,
20060526_1,5.7918829917907715,Bogota,
20060526_2,21.108991622924805,Cali,
20060526_3,190.78250122070312,Quidbo,
20060601_0,37.79188919067383,Baranquilla,
20060601_1,27.546884536743164,Bogota,
20060601_2,47.696502685546875,Cali,
20060601_3,217.90130615234375,Quidbo,
20060606_0,38.15252685546875,Baranquilla,
20060606_1,33.837974548339844,Bogota,
20060606_2,35.4512939453125,Cali,
20060606_3,102.24458312988281,Quidbo,
20060611_0,15.706689834594727,Baranquilla,
20060611_1,31.910953521728516,Bogota,
20060611_2,22.090534210205078,Cali,
20060611_3,96.05950164794922,Quidbo,
20060616_0,3.7079620361328125,Baranquilla,
20060616_1,13.213835716247559,Bogota,
20060616_2,12.946662902832031,Cali,
20060616_3,235.4498291015625,Quidbo,
20060621_0,26.05307960510254,Baranquilla,
20060621_1,10.079532623291016,Bogota,
20060621_2,3.637269973754883,Cali,
20060621_3,125.90574645996094,Quidbo,
20060626_0,0.8568381667137146,Baranquilla,
20060626_1,6.076963901519775,Bogota,
20060626_2,3.980818271636963,Cali,
20060626_3,121.53287506103516,Quidbo,
20060701_0,7.8026580810546875,Baranquilla,
20060701_1,6.086541175842285,Bogota,
20060701_2,5.2261857986450195,Cali,
20060701_3,121.93346405029297,Quidbo,
20060706_0,2.326093912124634,Baranquilla,
20060706_1,5.753452301025391,Bogota,
20060706_2,3.222801685333252,Cali,
20060706_3,154.70681762695312,Quidbo,
20060711_0,9.903135299682617,Baranquilla,
20060711_1,10.40585708618164,Bogota,
20060711_2,7.01229190826416,Cali,
20060711_3,185.85919189453125,Quidbo,
20060716_0,3.83957839012146,Baranquilla,
20060716_1,7.63693380355835,Bogota,
20060716_2,1.998605728149414,Cali,
20060716_3,139.2076873779297,Quidbo,
20060721_0,2.9641246795654297,Baranquilla,
20060721_1,5.737395286560059,Bogota,
20060721_2,9.204230308532715,Cali,
20060721_3,232.25674438476562,Quidbo,
20060726_0,31.013858795166016,Baranquilla,
20060726_1,22.06676483154297,Bogota,
20060726_2,22.778610229492188,Cali,
20060726_3,137.46923828125,Quidbo,
20060801_0,1.2927968502044678,Baranquilla,
20060801_1,4.379575729370117,Bogota,
20060801_2,2.1430463790893555,Cali,
20060801_3,155.6151885986328,Quidbo,
20060806_0,4.101804733276367,Baranquilla,
20060806_1,5.09269380569458,Bogota,
20060806_2,3.8841474056243896,Cali,
20060806_3,178.5464630126953,Quidbo,
20060811_0,4.987433910369873,Baranquilla,
20060811_1,8.883689880371094,Bogota,
20060811_2,4.555196285247803,Cali,
20060811_3,140.45680236816406,Quidbo,
20060816_0,11.449275970458984,Baranquilla,
20060816_1,6.3645405769348145,Bogota,
20060816_2,4.860238552093506,Cali,
20060816_3,127.29317474365234,Quidbo,
20060821_0,17.062519073486328,Baranquilla,
20060821_1,6.304201602935791,Bogota,
20060821_2,6.496865272521973,Cali,
20060821_3,132.65170288085938,Quidbo,
20060826_0,18.48385238647461,Baranquilla,
20060826_1,14.204154968261719,Bogota,
20060826_2,4.58791446685791,Cali,
20060826_3,109.98778533935547,Quidbo,
20060901_0,9.593735694885254,Baranquilla,
20060901_1,3.0374104976654053,Bogota,
20060901_2,6.745255947113037,Cali,
20060901_3,132.40628051757812,Quidbo,
20060906_0,19.197439193725586,Baranquilla,
20060906_1,3.951524019241333,Bogota,
20060906_2,5.001708984375,Cali,
20060906_3,138.93817138671875,Quidbo,
20060911_0,32.299827575683594,Baranquilla,
20060911_1,6.372981071472168,Bogota,
20060911_2,5.435197830200195,Cali,
20060911_3,170.35581970214844,Quidbo,
20060916_0,13.774872779846191,Baranquilla,
20060916_1,6.9556565284729,Bogota,
20060916_2,7.22172212600708,Cali,
20060916_3,57.967227935791016,Quidbo,
20060921_0,3.197065591812134,Baranquilla,
20060921_1,5.196363925933838,Bogota,
20060921_2,7.214502811431885,Cali,
20060921_3,85.52120971679688,Quidbo,
20060926_0,3.0869717597961426,Baranquilla,
20060926_1,3.588775396347046,Bogota,
20060926_2,4.2007365226745605,Cali,
20060926_3,111.06127166748047,Quidbo,
20061001_0,8.692252159118652,Baranquilla,
20061001_1,7.508530616760254,Bogota,
20061001_2,33.16081619262695,Cali,
20061001_3,88.00447845458984,Quidbo,
20061006_0,20.894933700561523,Baranquilla,
20061006_1,7.34266996383667,Bogota,
20061006_2,19.443994522094727,Cali,
20061006_3,175.771728515625,Quidbo,
20061011_0,34.8368034362793,Baranquilla,
20061011_1,41.19139099121094,Bogota,
20061011_2,25.518226623535156,Cali,
20061011_3,95.89466857910156,Quidbo,
20061016_0,49.58445358276367,Baranquilla,
20061016_1,19.967971801757812,Bogota,
20061016_2,8.00053596496582,Cali,
20061016_3,72.71186065673828,Quidbo,
20061021_0,6.653653144836426,Baranquilla,
20061021_1,22.221546173095703,Bogota,
20061021_2,6.928542137145996,Cali,
20061021_3,96.9459457397461,Quidbo,
20061026_0,15.377328872680664,Baranquilla,
20061026_1,20.301271438598633,Bogota,
20061026_2,33.93608856201172,Cali,
20061026_3,117.19831848144531,Quidbo,
20061101_0,1.8449205160140991,Baranquilla,
20061101_1,7.731023788452148,Bogota,
20061101_2,13.000404357910156,Cali,
20061101_3,118.83257293701172,Quidbo,
20061106_0,3.649819850921631,Baranquilla,
20061106_1,35.450626373291016,Bogota,
20061106_2,35.65883255004883,Cali,
20061106_3,110.43602752685547,Quidbo,
20061111_0,38.84987258911133,Baranquilla,
20061111_1,37.65275573730469,Bogota,
20061111_2,30.23911476135254,Cali,
20061111_3,86.57815551757812,Quidbo,
20061116_0,34.834022521972656,Baranquilla,
20061116_1,10.190378189086914,Bogota,
20061116_2,23.91521644592285,Cali,
20061116_3,99.18588256835938,Quidbo,
20061121_0,35.92644500732422,Baranquilla,
20061121_1,7.70822286605835,Bogota,
20061121_2,36.96005630493164,Cali,
20061121_3,100.6387939453125,Quidbo,
20061126_0,15.23466682434082,Baranquilla,
20061126_1,5.391322135925293,Bogota,
20061126_2,10.012960433959961,Cali,
20061126_3,67.73650360107422,Quidbo,
20061201_0,1.3579779863357544,Baranquilla,
20061201_1,7.471694469451904,Bogota,
